number_volume,number_issue,number_article,type,link
4,2,1,Article,https://www.tandfonline.com/doi/abs/10.1080/14616690220142772
4,2,2,Article,https://www.tandfonline.com/doi/abs/10.1080/14616690220142781
4,2,3,Article,https://www.tandfonline.com/doi/abs/10.1080/14616690220142790
4,2,4,Article,https://www.tandfonline.com/doi/abs/10.1080/14616690220142808
