number_volume,number_issue,number_article,type,link
2,3,1,Article,https://www.tandfonline.com/doi/abs/10.1080/146166900750036277
2,3,2,Article,https://www.tandfonline.com/doi/abs/10.1080/146166900750036286
2,3,3,Article,https://www.tandfonline.com/doi/abs/10.1080/146166900750036295
2,3,4,Article,https://www.tandfonline.com/doi/abs/10.1080/146166900750036303
2,3,5,book review,https://www.tandfonline.com/doi/abs/10.1080/146166900750036312
