number_volume,number_issue,number_article,type,link
21,2,1,editorial,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1612206
21,2,2,introduction,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1584325
21,2,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1584324
21,2,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1438638
21,2,5,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1583357
21,2,6,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1547836
21,2,7,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1583356
21,2,8,review,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1583355
