number_volume,number_issue,number_article,type,link
13,1,1,editorial,https://www.tandfonline.com/doi/full/10.1080/14616696.2011.558183
13,1,2,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2010.533784
13,1,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2010.497225
13,1,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2010.483000
13,1,5,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2010.540352
13,1,6,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2010.540351
13,1,7,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2010.523476
13,1,8,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2010.523477
13,1,9,book review,https://www.tandfonline.com/doi/full/10.1080/14616696.2010.518032
