number_volume,number_issue,number_article,type,link
4,3,1,Article,https://www.tandfonline.com/doi/abs/10.1080/1461669022000013586
4,3,2,Article,https://www.tandfonline.com/doi/abs/10.1080/1461669022000013577
4,3,3,Article,https://www.tandfonline.com/doi/abs/10.1080/1461669022000013568
