number_volume,number_issue,number_article,type,link
1,3,1,Article,https://www.tandfonline.com/doi/abs/10.1080/14616696.1999.10749936
1,3,2,Article,https://www.tandfonline.com/doi/abs/10.1080/14616696.1999.10749937
1,3,3,Article,https://www.tandfonline.com/doi/abs/10.1080/14616696.1999.10749938
1,3,4,Article,https://www.tandfonline.com/doi/abs/10.1080/14616696.1999.10749939
1,3,5,book review,https://www.tandfonline.com/doi/abs/10.1080/14616696.1999.10749940
