number_volume,number_issue,number_article,type,link
18,2,1,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2016.1141306
18,2,2,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2016.1153699
18,2,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2016.1141305
18,2,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1134801
