number_volume,number_issue,number_article,type,link
22,2,1,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1636110
22,2,2,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1660392
22,2,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1694162
22,2,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1610785
22,2,5,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1660393
