number_volume,number_issue,number_article,type,link
2,2,1,Article,https://www.tandfonline.com/doi/abs/10.1080/146166900412037
2,2,2,Article,https://www.tandfonline.com/doi/abs/10.1080/146166900412046
2,2,3,Article,https://www.tandfonline.com/doi/abs/10.1080/146166900412055
2,2,4,Article,https://www.tandfonline.com/doi/abs/10.1080/146166900412064
2,2,5,book review,https://www.tandfonline.com/doi/abs/10.1080/146166900412073
