number_volume,number_issue,number_article,type,link
20,5,1,introduction,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1487989
20,5,2,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1473624
20,5,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1473623
20,5,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1473622
20,5,5,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1473626
20,5,6,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1473625
