number_volume,number_issue,number_article,type,link
17,3,1,editorial,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1064222
17,3,2,,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1063199
17,3,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1018720
17,3,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1018719
17,3,5,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1035299
17,3,6,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1035298
17,3,7,book review,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1028568
17,3,8,book review,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1028569
