number_volume,number_issue,number_article,type,link
22,4,1,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1690158
22,4,2,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2020.1719179
22,4,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2020.1762909
22,4,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2020.1765405
22,4,5,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2020.1775273
22,4,6,book review,https://www.tandfonline.com/doi/full/10.1080/14616696.2020.1775274
