number_volume,number_issue,number_article,type,link
21,1,1,editorial,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1570055
21,1,2,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1552980
21,1,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1494300
21,1,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1494291
21,1,5,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1448107
21,1,6,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1511820
21,1,7,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1536800
21,1,8,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1465989
