number_volume,number_issue,number_article,type,link
21,3,1,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1590618
21,3,2,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1442929
21,3,3,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1473627
21,3,4,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1511818
21,3,5,Article,https://www.tandfonline.com/doi/full/10.1080/14616696.2018.1536801
21,3,6,correction,https://www.tandfonline.com/doi/full/10.1080/14616696.2019.1621012
